model	dataset	trained	epoch_no	perturb_mec	sigma	epsilon	clip_norm	batch_size	num_images	restarts	OPTIM	cost_fn	indices	weights	scoring	init	tv	opt_score	psnr	test_mse	feat_mse	target_id	timing	dtype	val_acc	rec_img	gt_img
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	1.0021	1.2409	7.9159	0.0018	4217	0:00:37.772990	torch.float32	1.0	2344573602_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_1.2409281730651855.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9912	1.2846	7.8368	0.0184	4217	0:00:46.761223	torch.float32	1.0	986097688_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_1.2845592498779297.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0102	46.2795	0.0002	0.0000	4217	0:00:37.307987	torch.float32	1.0	1870685824_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_46.279510498046875.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0321	34.8840	0.0034	0.0000	4217	0:00:34.671257	torch.float32	1.0	1894768754_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_34.88399124145508.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1982	30.9095	0.0085	0.0001	4217	0:00:33.462845	torch.float32	1.0	2567570256_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0005_PSNR_30.90951919555664.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2375	30.2545	0.0099	0.0000	4217	0:00:35.554093	torch.float32	1.0	1741069162_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0005_PSNR_30.254545211791992.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.2181	30.0690	0.0104	0.0000	4217	0:00:33.288867	torch.float32	1.0	1889831742_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0005_PSNR_30.069034576416016.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.4331	26.1897	0.0253	0.0000	4217	0:00:34.112871	torch.float32	1.0	4129351432_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_26.189720153808594.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.4293	26.7007	0.0225	0.0001	4217	0:00:40.162825	torch.float32	1.0	2217040521_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_26.700721740722656.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0263	30.3389	0.0097	0.0000	4217	0:00:37.552197	torch.float32	0.9995281100273132	3268921261_4217_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0001_PSNR_30.338871002197266.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0410	26.5059	0.0236	0.0001	4217	0:00:36.189168	torch.float32	0.9995130300521851	2167954488_4217_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0001_PSNR_26.505931854248047_Ratio_0.9995.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0357	33.4515	0.0048	0.0000	4217	0:00:38.878877	torch.float32	0.9995231032371521	4238176503_4217_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0001_PSNR_33.45146560668945_Ratio_0.9995.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0281	31.5750	0.0073	0.0000	4217	0:00:34.744780	torch.float32	0.9995231032371521	4253574424_4217_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0005_PSNR_31.57499122619629_Ratio_0.9995.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0325	32.1182	0.0065	0.0000	4217	0:00:35.904953	torch.float32	0.9995231032371521	3740513517_4217_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0005_PSNR_32.11815643310547_Ratio_0.9995.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0442	32.7950	0.0055	0.0000	4217	0:00:35.506711	torch.float32	0.9995331168174744	2232148618_4217_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0005_PSNR_32.795005798339844_Ratio_0.9995.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0328	36.4431	0.0024	0.0000	4217	0:00:36.047721	torch.float32	0.9995331168174744	1919325442_4217_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0009_PSNR_36.443092346191406_Ratio_0.9995.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0471	25.7548	0.0280	0.0000	4217	0:00:36.238471	torch.float32	0.9995130300521851	13009134_4217_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0009_PSNR_25.75477409362793_Ratio_0.9995.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0359	31.6103	0.0073	0.0000	4217	0:00:40.016908	torch.float32	0.9995130300521851	1501171453_4217_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0009_PSNR_31.610305786132812_Ratio_0.9995.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	61.8305	0.0000	0.0000	4217	0:00:36.005516	torch.float32	1.0	2925166573_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_61.83045959472656_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0015	57.1484	0.0000	0.0000	4217	0:00:37.998231	torch.float32	1.0	2329675695_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_57.14838409423828_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0113	37.4185	0.0019	0.0000	4217	0:00:33.637933	torch.float32	1.0	4202931059_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_37.41852569580078_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	68.6273	0.0000	0.0000	4217	0:00:33.653110	torch.float32	1.0	577863654_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_68.62727355957031_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	69.0293	0.0000	0.0000	4217	0:00:33.321871	torch.float32	1.0	1384098956_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_69.02930450439453_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0545	42.6732	0.0006	0.0000	4217	0:00:34.517073	torch.float32	1.0	1480129511_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_42.67319107055664_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0235	47.8496	0.0002	0.0000	4217	0:00:34.844671	torch.float32	1.0	2140301535_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_47.84959411621094_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0011	54.5037	0.0000	0.0000	4217	0:00:33.095094	torch.float32	1.0	2640136924_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_54.503684997558594_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0007	57.3297	0.0000	0.0000	4217	0:00:33.149093	torch.float32	1.0	3203424163_4217_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_57.329673767089844_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0273	32.2284	0.0063	0.0000	4217	0:00:33.924743	torch.float32	0.9995130300521851	1184162153_4217_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_32.228424072265625_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0868	24.7419	0.0354	0.0001	4217	0:00:35.476719	torch.float32	0.9995130300521851	1761999392_4217_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_24.74191665649414_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0234	33.2472	0.0050	0.0000	4217	0:00:35.251040	torch.float32	0.9995130300521851	800039187_4217_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_33.2471923828125_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0203	32.1340	0.0064	0.0000	4217	0:00:34.072365	torch.float32	0.9995130300521851	1768499799_4217_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_32.13397216796875_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0188	34.3105	0.0039	0.0001	4217	0:00:34.781129	torch.float32	0.9995130300521851	3749989714_4217_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_34.310523986816406_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0250	31.3639	0.0077	0.0001	4217	0:00:33.750294	torch.float32	0.9995130300521851	334422426_4217_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_31.363859176635742_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0312	33.5326	0.0047	0.0000	4217	0:00:35.487399	torch.float32	0.9995130300521851	2525242566_4217_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_33.532649993896484_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0240	33.0057	0.0053	0.0000	4217	0:00:39.135192	torch.float32	0.9995130300521851	2856718558_4217_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_33.005706787109375_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9500	9.4226	1.2032	0.0077	4217	0:00:38.661214	torch.float32	1.0	2293908973_4217_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_9.42259407043457_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9497	9.3192	1.2322	0.0043	4217	0:00:33.669326	torch.float32	1.0	1967832441_4217_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_9.319168090820312_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9520	9.1380	1.2847	0.0032	4217	0:00:34.538656	torch.float32	1.0	774332673_4217_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_9.13797378540039_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9506	9.5314	1.1734	0.0051	4217	0:00:33.745460	torch.float32	1.0	1527689332_4217_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_9.531357765197754_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9537	8.5605	1.4674	0.0080	6189	0:00:36.032152	torch.float32	1.0	2072892411_6189_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_8.560510635375977_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9505	8.8172	1.3832	0.0037	6189	0:00:33.042277	torch.float32	1.0	1866911355_6189_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_8.817208290100098_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9506	8.3283	1.5480	0.0090	6189	0:00:33.756682	torch.float32	1.0	3436123480_6189_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_8.328298568725586_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9481	8.9578	1.3391	0.0228	6189	0:00:35.701982	torch.float32	1.0	270948231_6189_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_8.957758903503418_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9501	8.6903	1.4242	0.0198	6189	0:00:32.634591	torch.float32	1.0	3998618501_6189_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_8.690272331237793_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0271	34.1711	0.0040	0.0000	6189	0:00:32.952710	torch.float32	0.9995130300521851	784418013_6189_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_34.171077728271484_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0554	26.3549	0.0244	0.0000	6189	0:00:33.844386	torch.float32	0.9995130300521851	2250215286_6189_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_26.354930877685547_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0174	31.2416	0.0079	0.0000	6189	0:00:34.092237	torch.float32	0.9995130300521851	1018462085_6189_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_31.241554260253906_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0235	30.1934	0.0101	0.0000	6189	0:00:35.000612	torch.float32	0.9995130300521851	2784310959_6189_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_30.193376541137695_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0192	30.8092	0.0087	0.0000	6189	0:00:36.768947	torch.float32	0.9995130300521851	1932255858_6189_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_30.809228897094727_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0286	30.6562	0.0091	0.0000	6189	0:00:34.127354	torch.float32	0.9995130300521851	2129472712_6189_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_30.65620231628418_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0127	36.2333	0.0025	0.0000	6189	0:00:32.477667	torch.float32	0.9995130300521851	2254604278_6189_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_36.23325729370117_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0241	29.7444	0.0112	0.0000	6189	0:00:33.507336	torch.float32	0.9995130300521851	4028915159_6189_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_29.74441909790039_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0322	32.4660	0.0060	0.0000	6189	0:00:33.928006	torch.float32	0.9995130300521851	630943062_6189_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_32.46599578857422_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0052	53.9887	0.0000	0.0000	6189	0:00:34.261073	torch.float32	1.0	2014569665_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_53.988731384277344_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0095	39.3193	0.0012	0.0000	6189	0:00:34.400566	torch.float32	1.0	3645419315_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_39.319313049316406_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0081	46.1965	0.0003	0.0000	6189	0:00:37.309885	torch.float32	1.0	3859054404_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_46.196475982666016_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0006	57.4287	0.0000	0.0000	6189	0:00:33.498371	torch.float32	1.0	1341711417_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_57.4286994934082_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0007	56.1200	0.0000	0.0000	6189	0:00:34.734303	torch.float32	1.0	1353937026_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_56.12003707885742_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	60.3274	0.0000	0.0000	6189	0:00:34.404508	torch.float32	1.0	1679257810_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_60.32737350463867_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0020	47.5116	0.0002	0.0000	6189	0:00:35.194984	torch.float32	1.0	2445673615_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_47.511627197265625_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	63.2174	0.0000	0.0000	6189	0:00:33.759739	torch.float32	1.0	3551249641_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_63.21741485595703_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_NoGaussSGD	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0061	42.6548	0.0006	0.0000	6189	0:00:33.236099	torch.float32	1.0	3818984717_6189_Re_MNIST_mnist mlp_ALG_NoGaussSGD_0.0009_PSNR_42.654781341552734_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_NoGaussSGD	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	65.3875	0.0000	0.0000	6189	0:00:33.151576	torch.float32	1.0	1244313975_6189_Re_MNIST_mnist mlp_ALG_NoGaussSGD_0.0009_PSNR_65.38746643066406_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_NoGaussSGD	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0015	59.8550	0.0000	0.0000	6189	0:00:35.537345	torch.float32	1.0	4042186731_6189_Re_MNIST_mnist mlp_ALG_NoGaussSGD_0.0009_PSNR_59.854957580566406_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0036	46.4327	0.0002	0.0000	6189	0:00:33.564113	torch.float32	1.0	876700435_6189_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0009_PSNR_46.4327278137207_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0028	63.2451	0.0000	0.0000	6189	0:00:33.629056	torch.float32	1.0	2010070567_6189_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0009_PSNR_63.2451286315918_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0267	49.4035	0.0001	0.0000	6189	0:00:34.959055	torch.float32	1.0	2273360056_6189_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0009_PSNR_49.403541564941406_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0068	44.9273	0.0003	0.0000	6189	0:00:32.856435	torch.float32	1.0	2801924411_6189_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0005_PSNR_44.92729187011719_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0006	65.3555	0.0000	0.0000	6189	0:00:33.677905	torch.float32	1.0	162241353_6189_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0005_PSNR_65.35554504394531_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	63.4248	0.0000	0.0000	6189	0:00:33.857493	torch.float32	1.0	1710103957_6189_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0001_PSNR_63.42479705810547_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	62.0515	0.0000	0.0000	6189	0:00:33.171101	torch.float32	1.0	2981690689_6189_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0001_PSNR_62.051509857177734_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0053	49.2956	0.0001	0.0000	6189	0:00:34.159056	torch.float32	1.0	1142534346_6189_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0001_PSNR_49.295631408691406_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0321	37.5234	0.0019	0.0000	6189	0:00:36.154133	torch.float32	1.0	3562005807_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_37.52341079711914_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0133	43.1138	0.0005	0.0000	6189	0:00:34.175191	torch.float32	1.0	2359317653_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_43.11383819580078_Ratio_0.9995_gaussian.png	gaussian
